date,split,seed,model,n_queries,n_pairs,ndcg10_mean,ndcg10_std,wall_s,pairs_per_s,k_candidates,max_seq_len,batch_size,fp16,torch,transformers,sentence_transformers,ir_datasets,arm
2023-06,test,42,jinaai/jina-reranker-v2-base-multilingual,1000,99726,0.3930580176718154,0.4061953749338301,250.79,397.6,99,512,64,True,2.12.0+cu126,4.57.6,5.5.1,0.5.11,jina-v2
2023-07,test,1,bm25,1000,99885,0.2622147025289651,0.3403939724762773,0.0,73089332.7,99,512,64,False,2.12.0+cu126,4.57.6,5.5.1,0.5.11,bm25
2023-07,test,2,bm25,1000,100000,0.2549582210989024,0.34775753252890584,0.0,59158025.4,100,512,64,False,2.12.0+cu126,4.57.6,5.5.1,0.5.11,bm25
2023-07,test,42,bm25,1000,99883,0.27969910169967627,0.3486185495447873,0.0,61069922.2,99,512,64,False,2.12.0+cu126,4.57.6,5.5.1,0.5.11,bm25
2023-07,test,1,jinaai/jina-reranker-v2-base-multilingual,1000,99885,0.4076069955020614,0.3794977652279765,238.39,419.0,99,512,64,True,2.12.0+cu126,4.57.6,5.5.1,0.5.11,jina-v2
2023-07,test,2,jinaai/jina-reranker-v2-base-multilingual,1000,100000,0.41530779889130987,0.40092829045773665,239.26,418.0,100,512,64,True,2.12.0+cu126,4.57.6,5.5.1,0.5.11,jina-v2
2023-07,test,42,jinaai/jina-reranker-v2-base-multilingual,1000,99883,0.43507436392912185,0.3982938418101606,238.18,419.4,99,512,64,True,2.12.0+cu126,4.57.6,5.5.1,0.5.11,jina-v2
2023-08,test,1,bm25,1000,99839,0.2438533006115794,0.34432188357224963,0.0,63447745.0,99,512,64,False,2.12.0+cu126,4.57.6,5.5.1,0.5.11,bm25
2023-08,test,2,bm25,1000,99928,0.25630157077708254,0.3516528207539328,0.0,66687097.9,99,512,64,False,2.12.0+cu126,4.57.6,5.5.1,0.5.11,bm25
2023-08,test,42,bm25,1000,99554,0.2421657578303734,0.33797882966548043,0.0,57825750.0,99,512,64,False,2.12.0+cu126,4.57.6,5.5.1,0.5.11,bm25
2023-08,test,1,jinaai/jina-reranker-v2-base-multilingual,1000,99839,0.3573653706023659,0.39752247785955225,245.02,407.5,99,512,64,True,2.12.0+cu126,4.57.6,5.5.1,0.5.11,jina-v2
2023-08,test,2,jinaai/jina-reranker-v2-base-multilingual,1000,99928,0.3767504809960993,0.40317981634863764,244.38,408.9,99,512,64,True,2.12.0+cu126,4.57.6,5.5.1,0.5.11,jina-v2
2023-08,test,42,jinaai/jina-reranker-v2-base-multilingual,1000,99554,0.35439971544672694,0.39544683323668406,244.96,406.4,99,512,64,True,2.12.0+cu126,4.57.6,5.5.1,0.5.11,jina-v2
